conn_id,orig_node_id,dest_node_id,orig_lat,orig_lon,dest_lat,dest_lon,orig_index,dest_index,time_min,distance_km
walk,inner,frontier,55.653646,12.2898757,55.650121,12.290486,25,5,25.0,1.9
walk,inner,frontier,55.6531224,12.2879316,55.650121,12.290486,26,5,25.0,1.9
walk,inner,frontier,55.6517731,12.3009052,55.650121,12.290486,27,5,13.0,0.976
walk,inner,frontier,55.648932,12.286933,55.650121,12.290486,28,5,4.0,0.32
walk,inner,frontier,55.649758,12.285941,55.650121,12.290486,29,5,3.0,0.294
walk,inner,frontier,55.65882,12.289866,55.6437249,12.2772628,20,6,37.0,2.7
walk,inner,frontier,55.6538,12.29575,55.6437249,12.2772628,21,6,34.0,2.5
walk,inner,frontier,55.658789,12.291355,55.6437249,12.2772628,22,6,38.0,2.7
walk,inner,frontier,55.65421,12.279603,55.6437249,12.2772628,23,6,30.0,2.3
walk,inner,frontier,55.6557199,12.2972695,55.6437249,12.2772628,24,6,37.0,2.7
walk,inner,frontier,55.653646,12.2898757,55.6437249,12.2772628,25,6,29.0,2.2
walk,inner,frontier,55.6531224,12.2879316,55.6437249,12.2772628,26,6,27.0,2.0
walk,inner,frontier,55.6517731,12.3009052,55.6437249,12.2772628,27,6,38.0,2.8
walk,inner,frontier,55.648932,12.286933,55.6437249,12.2772628,28,6,22.0,1.6
walk,inner,frontier,55.649758,12.285941,55.6437249,12.2772628,29,6,24.0,1.8
walk,inner,frontier,55.65882,12.289866,55.646884,12.305576,20,7,29.0,2.1
walk,inner,frontier,55.6538,12.29575,55.646884,12.305576,21,7,20.0,1.5
walk,inner,frontier,55.658789,12.291355,55.646884,12.305576,22,7,28.0,2.1
walk,inner,frontier,55.65421,12.279603,55.646884,12.305576,23,7,38.0,2.8
walk,inner,frontier,55.6557199,12.2972695,55.646884,12.305576,24,7,18.0,1.3
walk,inner,frontier,55.653646,12.2898757,55.646884,12.305576,25,7,24.0,1.8
walk,inner,frontier,55.6531224,12.2879316,55.646884,12.305576,26,7,26.0,2.0
walk,inner,frontier,55.6517731,12.3009052,55.646884,12.305576,27,7,13.0,1.0
walk,inner,frontier,55.648932,12.286933,55.646884,12.305576,28,7,22.0,1.6
walk,inner,frontier,55.649758,12.285941,55.646884,12.305576,29,7,21.0,1.6
walk,inner,frontier,55.65882,12.289866,55.644071,12.29125,20,8,35.0,2.5
walk,inner,frontier,55.6538,12.29575,55.644071,12.29125,21,8,29.0,2.1
walk,inner,frontier,55.658789,12.291355,55.644071,12.29125,22,8,36.0,2.6
walk,inner,frontier,55.65421,12.279603,55.644071,12.29125,23,8,29.0,2.2
walk,inner,frontier,55.6557199,12.2972695,55.644071,12.29125,24,8,27.0,1.9
walk,inner,frontier,55.653646,12.2898757,55.644071,12.29125,25,8,27.0,2.0
walk,inner,frontier,55.6531224,12.2879316,55.644071,12.29125,26,8,25.0,1.9
walk,inner,frontier,55.6517731,12.3009052,55.644071,12.29125,27,8,20.0,1.5
walk,inner,frontier,55.648932,12.286933,55.644071,12.29125,28,8,10.0,0.774
walk,inner,frontier,55.649758,12.285941,55.644071,12.29125,29,8,12.0,0.931
walk,inner,frontier,55.65882,12.289866,55.6649924,12.291118,20,9,16.0,1.2
walk,inner,frontier,55.6538,12.29575,55.6649924,12.291118,21,9,26.0,1.9
walk,inner,frontier,55.658789,12.291355,55.6649924,12.291118,22,9,14.0,1.1
walk,inner,frontier,55.65421,12.279603,55.6649924,12.291118,23,9,35.0,2.5
walk,inner,frontier,55.6557199,12.2972695,55.6649924,12.291118,24,9,20.0,1.5
walk,inner,frontier,55.653646,12.2898757,55.6649924,12.291118,25,9,28.0,2.0
walk,inner,frontier,55.6531224,12.2879316,55.6649924,12.291118,26,9,30.0,2.2
walk,inner,frontier,55.6517731,12.3009052,55.6649924,12.291118,27,9,32.0,2.4
walk,inner,frontier,55.648932,12.286933,55.6649924,12.291118,28,9,43.0,3.2
walk,inner,frontier,55.649758,12.285941,55.6649924,12.291118,29,9,43.0,3.2
walk,inner,frontier,55.6582341,12.285125,55.6524833,12.2944903,0,10,26.0,2.0
walk,inner,frontier,55.656018,12.293538,55.6524833,12.2944903,1,10,15.0,1.1
walk,inner,frontier,55.6487831,12.2925513,55.6524833,12.2944903,2,10,19.0,1.4
walk,inner,frontier,55.648873,12.293757,55.6524833,12.2944903,3,10,18.0,1.4
walk,inner,frontier,55.6517731,12.3009052,55.6524833,12.2944903,4,10,13.0,0.968
walk,inner,frontier,55.653646,12.2898757,55.6524833,12.2944903,5,10,16.0,1.2
walk,inner,frontier,55.651428,12.28771,55.6524833,12.2944903,6,10,15.0,1.2
walk,inner,frontier,55.6536873,12.2827036,55.6524833,12.2944903,7,10,24.0,1.8
walk,inner,frontier,55.65377,12.287433,55.6524833,12.2944903,8,10,18.0,1.4
