conn_id,orig_node_id,dest_node_id,orig_lat,orig_lon,dest_lat,dest_lon,orig_index,dest_index,time_min,distance_km
walk,inner,frontier,55.7157423,12.4924165,55.717895,12.469379,24,9,22.0,1.7
walk,inner,frontier,55.71688,12.479142,55.717895,12.469379,25,9,11.0,0.851
walk,inner,frontier,55.7212206,12.479678,55.717895,12.469379,26,9,12.0,0.912
walk,inner,frontier,55.7195844,12.4929897,55.717895,12.469379,27,9,24.0,1.8
walk,inner,frontier,55.7252379,12.4862241,55.717895,12.469379,28,9,24.0,1.8
walk,inner,frontier,55.719559,12.497372,55.717895,12.469379,29,9,35.0,2.6
walk,inner,frontier,55.721687,12.486215,55.711831,12.468795,0,10,26.0,2.0
walk,inner,frontier,55.720349,12.484238,55.711831,12.468795,1,10,23.0,1.7
walk,inner,frontier,55.722551,12.483346,55.711831,12.468795,2,10,25.0,1.9
walk,inner,frontier,55.7192428,12.4791386,55.711831,12.468795,3,10,18.0,1.4
walk,inner,frontier,55.7260382,12.4842728,55.711831,12.468795,4,10,32.0,2.4
walk,inner,frontier,55.7195844,12.4929897,55.711831,12.468795,5,10,30.0,2.3
walk,inner,frontier,55.722794,12.489119,55.711831,12.468795,6,10,31.0,2.3
walk,inner,frontier,55.718246,12.477398,55.711831,12.468795,7,10,16.0,1.2
walk,inner,frontier,55.7158174,12.4794276,55.711831,12.468795,8,10,14.0,1.0
